icao24,callsign,src,dest,avg_velocity,avg_geo_altitude,max_geo_altitude,min_geo_altitude,num_state_updates
ab5d2c,DAL109  ,,,120.07475640330269,3007.3918495297967,5913.12,274.32,13216
a72823,JIA5487 ,,,153.06767623698624,2676.781173594131,5234.9400000000005,243.84000000000003,2870
a69d06,N525RP  ,EHGG,EHAM,109.5393089420623,2582.7877067082673,6865.620000000001,327.66,1924
ab4b34,DAL1938 ,,,230.8703963302088,7820.282483790615,28765.5,274.32000000000005,2614
a292c9,ENY3870 ,,,109.9865092072358,1471.456119402986,1478.2800000000002,1463.04,268
a69d06,N525RP  ,EEKE,EVRA,109.5393089420623,2582.7877067082673,6865.620000000001,327.66,3848
add66c,DAL3139 ,,,198.01791922394477,4743.200502215666,17876.52,266.7,8052
a3fb94,N356F   ,LFPN,LFOT,138.39051280066445,7907.888147438831,8595.36,4808.22,6280
0d06de,SLI2711 ,,,123.25871873728504,3710.17531690141,7277.1,266.7,1156
a403a0,N358MH  ,EGQL,KBGR,212.3821063526678,13645.642709497177,13784.58,13616.94,2151
ab80f4,DAL194  ,,,254.32833160426003,6492.60666255396,9692.64,274.32,2425
a6f6dd,JIA5421 ,,,105.74626089292094,1452.7305882352932,1470.66,1371.6,408
ab400f,DAL2263 ,,,217.01442483716266,12024.630123660454,12077.7,11963.400000000001,3642
a6cb15,N537GS  ,LIPZ,KGSP,138.66011654296884,1417.7010000000012,1478.2800000000002,1021.08,220
a80641,JIA5165 ,,,219.77280592958505,6649.959870633892,13776.960000000001,1440.18,4640
4d20d7,VJT842  ,EHEH,OMAD,284.13258263355095,13006.449573033744,13022.580000000002,12976.86,890
a9fb4e,AAL2730 ,,,105.25695063681647,1302.5932800000003,1531.6200000000001,1165.86,500
a2e9cc,UPS5301 ,,,197.8815223964973,5329.095388409376,8702.04,274.32,1334
0c2076,CMP470  ,,,261.6648459167121,11657.618552821963,11742.42,11567.16,2770
0c414f,HI1025  ,TJSJ,LEMD,212.86962175705136,7855.395936651529,23477.22,518.1600000000001,2214
4d20d7,VJT842  ,LIRN,LIEO,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,445
a3f401,DAL557  ,,,247.35875996561293,6879.330816326522,11567.16,274.32,3142
ac7082,N900PS  ,,,217.91649448540278,9800.836224489827,10347.96,9227.82,199136
ac821f,N905DW  ,,,61.69410460777163,838.2000000000048,838.2,838.2,78200
a42748,N367LA  ,,,28.03456780350076,350.9103521879096,563.88,213.36,783332
a515ec,N427DA  ,,,48.0782939094183,899.3869852059134,1379.22,548.64,4886954
a2de1f,N284PC  ,,,236.91347857273803,6020.035557152867,11765.28,449.58000000000004,979279
a48f5d,EJA393  ,,,223.96047281959073,10178.735091471965,12931.140000000001,2689.86,5335500
a2c64c,N278XL  ,,,164.72502643965026,12669.742807017637,12679.68,12664.44,117648
a2f20e,N2892F  ,,,40.93602562276196,558.9379552715732,899.1600000000001,320.04,107160
a4fddb,RPA4601 ,,,210.64298484012465,6944.0746067415685,31135.320000000003,1524.0,5345
a7d395,N603NE  ,,,245.80397252263447,12365.27908918424,12390.12,12336.78,133858
a68f55,N5212T  ,,,69.89485725307496,826.8897840909251,35471.100000000006,266.7,349650
a669e9,N512LT  ,,,95.12480371686067,2593.226931637409,3352.8,1996.44,509490
a19d0d,JBU1329 ,,,291.55633965534304,11601.688550983905,11734.800000000001,11102.34,35808
ada902,N98CE   ,,,81.79809937774523,1895.3260493826288,1897.3799999999999,1889.76,53570
a04695,DAL659  ,,,130.17866776856494,2639.6889981096415,5074.92,266.7,1455
a7bcbf,N598SR  ,,,79.64103282654472,1342.0122688274719,34038.54,548.64,247299
a95ffb,N703CX  ,,,171.1713803382948,5504.19439909297,13784.58,144.78,34450
abe3c8,SWA556  ,,,135.56467195054776,3356.067926829272,6705.6,266.70000000000005,2044
a301e4,N293P   ,,,235.7379405819632,11099.683297297386,11117.58,11079.48,21830
a011ac,AAL2322 ,,,205.64717931404425,9452.375029693909,9555.480000000001,2270.76,26292
ac45ac,DAL3119 ,,,187.18764082004978,4552.863211845106,8206.74,266.7,2798
ab2b88,N819HP  ,,,49.186495589090384,530.5322580645255,655.3199999999999,426.71999999999997,33480
a924d9,SKW4111 ,,,109.38997917374449,2529.3983772391957,4556.76,266.7,14787
a3549d,JBU1677 ,,,169.82753793725604,4107.469262472884,12839.7,579.12,2766
a8fa21,N678HB  ,LPCS,LPPD,195.0687224927258,14192.31314917128,14234.16,3253.7400000000002,11791
a67883,JBU2028 ,,,263.53090746193476,11702.724880000067,35676.840000000004,11064.24,6000
a6d3b3,AAL1176 ,,,200.41917108208537,8998.093831325128,9517.38,4884.42,9976
a2e57e,ENY3660 ,,,254.64009971817708,11079.09392000005,11094.72,11064.24,1500
a1be72,ENY4167 ,,,263.4179344322226,9852.660000000002,9852.660000000002,9852.660000000002,14
a2da59,ENY3791 ,,,222.94422930980934,10408.77346153844,10469.88,8473.44,4784
a40edd,N3601X  ,,,39.494431524881826,702.1014192868294,1028.7,327.66,148044
a260bc,UPS1337 ,,,248.99663431747106,11933.732187028674,12054.84,1341.1200000000001,5967
a9ea5d,SKW4011 ,,,161.54270087118084,5366.668723404264,9677.4,266.70000000000005,19740
0d06a7,SLI979  ,,,125.31913416946118,3025.4807871198486,6149.34,266.7,3096
a69d06,N525RP  ,EVRA,LOWW,109.5393089420623,2582.7877067082673,6865.620000000001,327.66,5772
a78d6b,JIA5126 ,,,207.86253914488535,8049.609650264381,9456.42,1440.18,34440
4d20d7,VJT842  ,LLBG,LGMK,284.13258263355016,13006.449573033702,13022.580000000002,12976.86,2670
a9d5e5,UAL2184 ,,,229.94728724299247,12599.774797202825,38214.3,12009.12,2147
abbe4a,GTI8050 ,,,277.7784333409932,10431.245263157845,10462.26,4754.88,4104
a740ff,TAI582  ,,,274.9585929977604,11040.797880247756,11132.82,129.54000000000002,5824
a2af3e,EDV5035 ,,,236.6136188993495,6600.112358078615,25854.660000000003,266.70000000000005,11472
a08e1e,DAL681  ,,,190.1191428747789,5693.518922317018,9151.62,914.4000000000001,4456
a29748,SWA1522 ,,,248.21573774318247,12284.086944585672,18813.78,4792.98,1971
a5b954,SWA2608 ,,,263.18301166451425,11834.211846965713,36438.840000000004,11696.7,3790
a12f2a,UAL1475 ,,,299.7344146027731,10607.662248996005,15110.460000000001,7338.06,1496
a3fb94,N356F   ,LFRD,LFPN,138.39051280066445,7907.888147438831,8595.36,4808.22,6280
a6a354,JIA5396 ,,,163.8444377436083,10553.69999999997,10561.320000000002,10546.08,166
ac1301,SWA993  ,,,94.93130483300574,2517.0515163934215,5585.460000000001,281.94,1931
4d20d7,VJT842  ,EGLF,LIRN,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,890
ada167,ASA420  ,,,273.5884510915167,10339.624904137216,11064.24,9174.48,2973
ae4cfc,        ,,,78.91653607627936,1427.6489072610038,3055.62,373.38,5564
a2000d,EDV5057 ,,,143.52029912519234,1645.6098837209263,3520.44,1257.3000000000002,516
a1712a,N192SA  ,,,174.42578066611745,7980.877839195627,32072.58,2278.38,1096328
a209a8,N230MW  ,,,88.214271772454,1449.8746328368904,6743.700000000001,662.94,1574784
a9d81c,N733VS  ,,,43.98544964139646,715.6098072286997,1607.82,236.22,7681481
a798ed,N589SF  ,,,115.9430056707344,3049.414205168356,3063.2400000000002,3032.7599999999998,98329
ac5829,N895CR  ,,,102.31859048874625,3666.626589112008,6012.18,350.52,5084496
4d20d7,VJT842  ,LFBE,LEMD,284.1325826335501,13006.449573033698,13022.580000000002,12976.86,3115
ac2b75,N8831   ,,,76.412916432402,2403.745251185051,2415.5400000000004,2392.68,208890
a9e352,N736WJ  ,,,46.81200907960201,1084.157501643664,1828.8000000000002,274.32,177957
a65092,DAL85   ,LFPG,KATL,105.38317208355532,4179.754863905346,9182.1,274.32000000000005,64800
a31d5e,N30EA   ,,,65.36808814541331,1579.064576717546,1836.42,365.76,11440171
a082b0,N132AS  ,,,93.54858118794216,2689.899413793576,12504.420000000002,502.92,766260
abdfb9,N864WT  ,,,86.65174401621076,2912.802660069818,3345.18,1158.24,75915
aa37f4,FNX302  ,,,79.86826813172445,738.4328234582728,1028.7,396.24,768616
a1e6bd,N221WS  ,,,67.4643468216451,666.4708739308517,38000.939999999995,121.92,366320
a3bd61,N340AU  ,,,56.50010837313583,1240.220343007825,1798.3200000000002,784.8600000000001,570016
a022c4,DAL992  ,,,121.59844216283157,4824.801120000002,9974.580000000002,274.32000000000005,4158
a18fc2,N20AZ   ,,,53.1265977216797,835.7702504173621,1303.02,403.86,106023
a466d2,DAL990  ,,,120.63266769672563,4156.853822923817,7444.740000000001,281.94,14602
a92145,DAL1763 ,,,126.43347636451229,6605.4715793619325,36164.520000000004,274.32000000000005,63776
ad6ec5,AMX026  ,EHAM,MMMX,182.47940667334942,12564.473627867534,12595.86,12534.900000000001,14136
a13d92,N1794T  ,,,48.22418869138774,1180.4792638701733,1684.02,335.28000000000003,809205
a123e2,UAL679  ,,,262.54493780438037,11659.069865951855,11772.9,11529.06,9330
4d20d7,VJT842  ,EGGW,LEBL,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,1780
abc012,SWA1171 ,,,112.23601552232404,2547.973954857704,5394.96,266.70000000000005,4671
a382b6,DAL537  ,,,250.51460694196072,6560.410379048944,9639.300000000001,274.32,13032
a7e279,JIA5385 ,,,154.92748186647498,3856.5856661991616,19255.74,83.82,32145
a15b4c,EDV5074 ,,,126.67653468442106,3284.6809451795834,6210.3,266.70000000000005,4555
ad675f,TAI580  ,,,284.59548016675194,11094.515228012982,11148.060000000001,10942.32,2464
a01b56,DAL722  ,,,114.4776647647204,2333.0767525195906,4556.76,274.32,3885
a42e13,DAL987  ,,,118.3816357043591,3649.351432706222,33817.560000000005,274.32000000000005,3622
a42a37,EDV5185 ,,,113.96176391864702,2674.7951724137824,5554.9800000000005,266.7,27351
acd296,AAL2022 ,,,200.79685242577435,8833.703106485196,10789.92,4930.14,5008
a42a37,EDV4940 ,,,108.11560152056076,1863.6334974656022,5029.2,274.32,5524
ab40e8,CRE824  ,,,219.2424217461683,14193.285063424917,14272.26,716.2800000000001,1894
a3fb94,N356F   ,LFPN,BIRK,138.39051280066445,7907.888147438831,8595.36,4808.22,6280
a3c514,DAL1093 ,,,179.74580267450037,6809.156417004051,18478.5,274.32,33180
4d20d7,VJT842  ,LGTS,LGAV,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,445
a49d22,DAL2976 ,,,114.76394059894419,2614.6060027285084,5577.84,274.32,28680
aa43c4,RPA3670 ,,,71.8771880438071,486.1796891191695,769.6200000000001,434.34000000000003,386
a3556f,JBU1940 ,,,285.1589090172287,11036.540270270198,11109.960000000001,10965.18,1333
a3fb94,N356F   ,LFPN,LFPN,138.3905128006706,7907.88814743895,8595.36,4808.22,12560
a923a7,UAL2042 ,,,224.8001336993528,11336.170869749634,11696.7,9159.24,9440
c051d0,TSC616  ,,,214.42602918583455,10160.240473372796,10187.94,10134.6,2032
a90af1,DAL2224 ,,,144.33422319147272,4141.367816091954,7871.460000000001,266.70000000000005,1408
ab678e,DAL1725 ,,,162.19150409714982,2889.1887880205823,6537.96,274.32,6128
a72823,JIA5119 ,,,102.08357447659675,1285.2400000000005,1447.8000000000002,1165.86,330
abad94,SWA1383 ,,,221.36791074121487,11017.718237810039,11079.48,7010.400000000001,2340
4d20d7,VJT842  ,EIDW,EGLF,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,445
a9f273,N74ZC   ,,,237.0200561239423,14187.569525483175,16154.400000000001,14127.48,333434
ae0405,FORGE94 ,,,97.43073821931975,1011.9699373695834,3512.82,396.24,514446
a4c7b9,N407MD  ,,,51.60149299180482,873.6136733136416,1341.12,312.42,15591940
a69d06,N525RP  ,,,109.5393089420632,2582.787706708039,6865.620000000001,327.66,817700
ab30ed,N820AT  ,,,199.66785299023547,9516.999328165302,12588.24,2766.06,238210
a98515,SKW3676 ,,,91.75955021470598,2322.0183649052697,4450.080000000001,274.32,29535
a65a4d,N5082G  ,,,47.18002168517994,853.2771931294499,1219.2,304.8,477400
a482fc,EDV4950 ,,,167.421866982262,5446.669319999997,9265.920000000002,266.7,21749
a0e508,N157JR  ,,,90.47791365329903,1509.490731489576,23248.620000000003,464.82,892160
a61b7d,CAP939  ,,,39.732392700295854,708.485686274574,1127.76,434.34,464508
a6ad5e,N52944  ,,,78.30576655898578,2397.907354965491,29992.32,1455.42,700854
a4fc50,TMB420  ,,,148.07923844603908,10196.945454544466,12207.24,8831.58,736898
aa8e1b,N7799T  ,,,208.37761095974517,12575.202625954153,12672.06,2659.38,479948
a68be5,N5204U  ,,,43.838146228909636,920.289084088998,1501.14,327.65999999999997,5278350
aac7ba,JRE794  ,,,159.623902598801,12616.374620150047,33931.86,12496.8,985149
a071ec,FDX57   ,,,269.71565009656473,11091.77468085103,11125.2,11056.62,5922
a30bc9,N296AE  ,,,39.96813185132552,297.1715534442164,548.64,0.0,416856
a19691,RPA5630 ,,,103.64060803576137,1159.0682608695656,1165.86,1158.24,368
a96f68,JRE707  ,,,211.8495353224705,13875.143778233862,30297.120000000003,12207.24,229864
a1c88f,MXY116  ,,,276.683662625951,11020.096371133961,33825.18,10424.16,30576
a757ae,AAL2143 ,,,270.77915122248737,8564.784849115375,8587.740000000002,8542.02,3844
a41632,UAL1869 ,,,178.31574479946914,9299.558289473673,9304.02,9296.4,456
a23200,SWA982  ,,,114.2424477099818,3624.8461503416966,7048.500000000001,274.32000000000005,4622
acd2d3,EDV5236 ,,,160.90514722577967,4344.1689744190735,6979.92,266.7,5697
ab766a,DAL582  ,,,227.7641675076475,7665.858886699505,31874.46,274.32000000000005,12840
a2feb8,UPS1329 ,,,241.96754615264317,9576.398621332093,10812.78,1135.38,25836
a03331,UCA4948 ,,,161.4914383549393,9350.351870861057,19651.98,9296.4,9668
a982cc,N7115A  ,,,42.88179873799799,493.613359683795,8564.880000000001,114.3,6580
ac51b2,AAL2080 ,,,106.43741707806863,1520.9854945054976,1805.94,1424.94,273
a44918,UAL314  ,,,248.53872257290695,12341.783493975921,12352.02,12336.78,332
a7f3ab,NKS208  ,,,320.58592738433447,11573.894577464862,23644.86,11506.2,2274
a4000f,DAL850  ,,,159.61752018784034,5282.953444689547,23020.020000000004,266.7,13560
a4463e,DAL1524 ,,,109.25445856575948,2551.2452727272535,5120.64,274.32,8725
a69d06,N525RP  ,EVRA,EEKE,109.5393089420623,2582.7877067082673,6865.620000000001,327.66,3848
acf0e0,DAL2684 ,,,109.8657723794747,1451.4021818181816,1455.42,1447.8000000000002,550
a96b65,FFT3856 ,,,276.7182084797921,9757.77763157895,10462.26,9220.2,916
a403a0,N358MH  ,,,212.38210635266742,13645.64270949714,13784.58,13616.94,1434
4d20d7,VJT842  ,EIDW,EKCH,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,890
a3fb94,N356F   ,LFRK,LFPN,138.39051280066445,7907.888147438831,8595.36,4808.22,6280
a13501,AAL436  ,,,211.38407250426033,8180.191227272647,15300.960000000001,1135.38,38792
a3524e,DAL434  ,,,240.65384587349672,6515.64464592984,10881.36,274.32,2118
a44cca,DAL564  ,,,265.8323752448789,11717.456880000023,11772.9,6652.260000000001,750
ac789b,SWA2825 ,,,219.78261663512612,11363.218230088538,11391.900000000001,11338.56,1356
a384f2,DAL819  ,,,101.8188620246471,2219.7195266272183,4366.26,274.32,1476
a0540a,DAL761  ,,,106.63173877040181,2280.2942745861724,4518.66,266.70000000000005,1614
4d20d7,VJT842  ,LIML,LSGG,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,445
ac85ce,DAL1611 ,,,112.01126475773931,3645.237329504663,8648.7,274.32000000000005,2231
a7fb1c,JIA5570 ,,,154.69266861882306,2499.596779661016,4678.68,144.78,355
a61ad7,N4927D  ,,,38.31986588198096,809.3966068470735,1379.22,381.00000000000006,7784424
aa4ce0,N763CA  ,,,72.92530330392334,667.9894385024148,731.5200000000001,487.68,1063656
a7950f,EJA588  ,,,219.96061395458918,10373.558491594122,33261.3,2514.6,5365290
a7bc8e,EJA598  ,,,221.96776541063483,6651.206430867362,11003.28,655.32,2856510
a9f53e,N7402X  ,,,36.2846832519689,406.4531010452739,579.12,289.56,803384
ab1ffb,N816DK  ,,,158.2058552306341,4241.074025352396,35775.9,152.4,1864222
a39711,N330NX  ,,,124.2034411355004,5933.14238383586,14668.5,1104.8999999999999,2658756
a6b14f,NUS530  ,,,98.6290974027706,1163.5242657342317,22943.820000000003,289.56,193908
c0196c,ROU1661 ,,,275.0423209387655,11632.550798722108,11742.42,11498.58,47025
a403a0,N358MH  ,,,212.38210635268283,13645.642709497997,13784.58,13616.94,453861
aba69a,N85SL   ,,,94.47492457550632,7659.0735760171,27172.920000000002,861.0600000000001,45664
aa66ad,N77     ,,,89.09846848901114,1252.9879069767474,2369.82,419.1,77400
a5a8c3,N464DA  ,,,56.087989077088196,567.5211066955073,609.6,518.1600000000001,2842499
ab502d,N828SK  ,,,165.1527205267084,5748.890857143665,33169.86,213.36,2061158
a16670,N19GH   ,,,55.87859033205603,1699.766645075779,1821.18,678.1800000000001,3905256
a69c49,N525J   ,,,153.40567404038717,11692.943524905675,11750.04,11643.36,1136916
a00556,N100GM  ,,,52.82303257503433,516.5524050632853,662.94,457.2,15168
a9e03b,N73519  ,,,43.135305262566504,837.7353347180498,1965.96,266.7,4396182
a671fe,N514TK  ,,,256.23238897795625,13002.224133504342,13037.82,12969.240000000002,49984
a97c49,CKS624  ,,,238.03518752869476,11998.060416666736,12031.980000000001,11955.78,8640
a63893,N50LB   ,,,228.2954090173465,12293.095904159365,12397.740000000002,8816.34,104011
a380fc,N325B   ,,,234.43358916409923,13890.890296495823,15384.78,2537.46,98032
c05218,ROU1624 ,,,181.515135766847,11378.447151597555,11437.62,1882.1399999999999,4425
a260bc,UPS327  ,,,205.6448010876866,12318.481392111426,12512.04,12192.000000000002,15516
0d1024,XAAMI   ,,,294.3047938223636,12151.66195804195,12161.52,12146.28,6721
add127,N99JW   ,,,152.11823407170732,3962.8522508399515,4640.580000000001,3063.24,38399
a7ce68,N6018B  ,,,50.78326978040565,453.36784883721515,579.12,327.66,69144
ab009f,N808LR  ,,,218.5309173387168,11655.824329896852,12687.3,9022.08,37539
a69d06,N525RP  ,EVRA,UKBB,109.5393089420623,2582.7877067082673,6865.620000000001,327.66,1924
a22ac6,RPA5625 ,,,79.23400326936927,1177.1586206896554,1181.1,1173.48,1218
ad4341,N9538E  ,,,55.349273291089936,1396.5553497803028,33733.740000000005,213.36,36860
0c414f,HI1025  ,LEMD,LEMG,212.8696217570514,7855.39593665153,23477.22,518.1600000000001,6642
a9704d,DAL862  ,,,254.6473827057318,6916.882897196249,10294.62,274.32,11886
a4105b,DAL2019 ,,,255.5405322479869,10441.268318356775,10477.5,10401.3,779
4d20d7,VJT842  ,KHPN,EGLF,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,890
a4495d,UAL374  ,,,242.2942282076592,11320.10629936617,11437.62,6096.0,6153
ac382e,DAL1944 ,,,222.76272097734568,7728.265813616587,10812.78,266.70000000000005,11915
ac90a0,PDT5732 ,,,155.55265414211968,5506.644954545452,7162.8,1196.3400000000001,2200
a37aa3,DAL2729 ,,,245.464951580083,10423.997378048778,10462.260000000002,10393.68,7216
4d20d7,VJT842  ,LSZH,LOWG,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,445
acb2c2,EDV4996 ,,,61.2877827594185,527.4235294117624,1386.8400000000001,434.34000000000003,1224
a8fa21,N678HB  ,LPPD,LPCS,195.0687224927247,14192.313149171185,14234.16,3253.7400000000002,3628
a027fa,AAL1477 ,,,204.11344801841642,6832.57090492563,9174.48,1409.7,18375
a8e247,DAL1215 ,,,155.1553365106526,6878.391418092906,11757.660000000002,274.32,2893
a0a7a0,AAL2525 ,,,195.6430113390067,9998.523866404817,12138.66,2278.38,5090
aa7dad,AAL2025 ,,,213.1765120108732,9188.445415162503,9220.2,9159.240000000002,3328
a008ed,FDX55   ,,,268.0514422788776,11096.917127429666,11132.820000000002,11049.0,1852
c0481c,ROU1693 ,,,260.59381554578596,11630.76533779245,11772.900000000001,10805.16,2992
a72bda,JIA5019 ,,,150.04887036319488,4504.3613048693005,38458.14,266.70000000000005,5954
a95ffb,N703CX  ,EDDK,EINN,171.1713803382938,5504.194399092958,13784.58,144.78,2650
a7133f,DAL1437 ,,,170.783173561585,5133.174494680861,8420.1,274.32,24264
896172,UAE9917 ,OMDW,EKCH,223.30313955455122,11647.45167315189,20612.100000000002,6522.72,2056
4d20d7,VJT842  ,KPIT,EGLF,284.1325826335498,13006.44957303368,13022.580000000002,12976.86,445
a928e8,N69FP   ,,,195.49548500478286,9783.196194832944,13022.58,2735.5800000000004,7438
a7d725,EDV5468 ,,,105.2562674326006,2468.7089387755123,4526.280000000001,274.32,3064
ac74e4,SWA1955 ,,,171.2494249291577,9280.566826347294,9281.16,9273.54,167
a8ae3e,AAL2373 ,,,190.14254888863314,4729.083703386233,13098.78,83.82000000000001,2337
a4d2ca,N41LJ   ,,,105.83696065197051,3166.620541859884,3535.6800000000003,396.24,4130
a562e8,SWA2012 ,,,220.58021295233812,12189.878451400265,12412.98,10805.16,2428
a5c4f4,EDG471  ,LICC,LICJ,279.72321884344484,11847.66564705881,11849.100000000002,11841.480000000001,86
a49206,DAL592  ,,,204.1188082109522,6838.033453521133,33017.46,274.32,2314
a7624f,N575PP  ,,,53.50793454813053,630.355336708846,1028.7,236.22,568800
a52446,N430MW  ,,,72.57368484755895,1927.8600000000317,1927.8600000000001,1927.8600000000001,115850
a4f26b,LXJ418  ,,,202.47117823083653,13433.071145038319,13563.6,13304.52,873770
a320fc,N300TA  ,,,110.08943981449046,2762.2965049124055,4556.76,472.44000000000005,1707069
ab79d4,N839AL  ,,,44.8456157177466,1312.736698113332,1325.8799999999999,1280.16,335172
a555dd,N443BB  ,,,148.98794077701342,5349.406893371232,10477.5,335.28,1626627
a1e1a1,N220GK  ,,,94.00530862892843,2881.7079824560465,2994.6600000000003,2682.24,421806
4d20d7,VJT842  ,KLAX,ESSA,284.1325826335509,13006.449573033744,13022.580000000002,12976.86,2670
a175f8,N1932K  ,,,169.44157955570492,11569.842572207548,12473.94,10469.880000000001,1670760
a98cde,N714WA  ,,,112.79495612575373,5388.0902196907755,37574.22,457.20000000000005,1839861
a8391b,EJA629  ,,,278.77230529360224,9464.304399722763,12893.04,2004.06,2218656
a1939a,N200SG  ,,,214.45124972196373,7658.725958378889,11719.560000000001,266.7,1337423
a05343,N12VQ   ,,,189.18263497714597,5382.078018292837,12085.320000000002,533.4000000000001,709716
a0326e,N1111J  ,,,202.69531329148376,4960.366000000025,5417.820000000001,3550.92,34860
a8f3c1,LAK676  ,,,246.06007048333424,12978.503908629125,12992.1,12961.62,258070
a645b1,N503GF  ,,,94.67555863697689,1268.8452051835566,2385.0600000000004,335.28,306270
a6937c,N52250  ,,,46.710293947957126,2140.898573900913,2476.5000000000005,594.36,5218362
4d20d7,VJT842  ,EDDM,LSZH,284.13258263355016,13006.449573033702,13022.580000000002,12976.86,2670
a4e507,N414WY  ,,,89.90062729641457,3426.0988915662806,4191.0,2682.2400000000002,49385
a4fbc8,FFL1061 ,,,104.18945506991706,762.2936713995934,1165.8600000000001,655.32,20213
a41fd9,N365L   ,,,292.98684168663567,10933.77420560752,12954.0,8892.54,2996
a5ece3,LXJ481  ,,,241.77734877956465,6429.841258741269,7536.18,5311.14,27027
a953b8,N70RM   ,,,111.01380758900824,2836.9924624746704,4762.5,335.28000000000003,54230
a89076,PDT5681 ,,,102.50296570384431,1457.6611764705892,1470.66,1417.32,1360
48436f,KLM166  ,,,106.21920596593795,3669.413111638982,7551.42,266.70000000000005,12115
abb775,DAL54   ,,,235.01269403512126,5360.238461538462,9128.76,274.32,31161
39c495,FBU87C  ,,,223.7276428708251,12668.641975308663,12694.92,12641.58,9272
aaba81,SCX3019 ,,,215.28532036512354,11365.051142603992,12390.12,11254.740000000002,47544
a5df79,N478GS  ,,,141.11516998627286,3032.2819252873915,7795.26,426.72,64821
aa0701,AAL1326 ,,,124.24512383943367,4381.841525029155,7399.02,274.32000000000005,4612
a0103b,DAL619  ,,,199.95486788157874,11004.5998543098,14706.6,106.68000000000004,4946
add793,AAL2067 ,,,101.18205130105954,1471.4577617328507,1600.2,1356.36,554
a6b264,SKQ34   ,,,100.19492467633656,2428.264593040896,22075.140000000003,121.92,30195
ae4fdd,FFAB123 ,,,40.00008466373161,99.25334328358015,106.68,91.44,9394
a3f401,DAL526  ,,,130.27812982225845,2625.0610266159697,5021.58,266.7,9044
a928e8,N69FP   ,LPAZ,LGAV,195.4954850047805,9783.196194833003,13022.58,2735.5800000000004,11157
a01b56,DAL1058 ,,,205.33290860324115,8184.54453488378,11742.420000000002,274.32,5522
a482fc,EDV5508 ,,,131.85466919459915,3661.4425641025546,6469.38,266.7,20048
a3c5ea,DAL2320 ,,,209.14468146140263,11928.834885523116,33124.14,3749.04,5686
acdfab,DAL2435 ,,,228.13898995803683,7995.339428571461,21945.600000000002,266.70000000000005,2359
4d20d7,VJT842  ,LIEO,KTEB,284.13258263355095,13006.449573033744,13022.580000000002,12976.86,890
0c414f,HI1025  ,LEMD,EDDB,212.86962175705136,7855.395936651529,23477.22,518.1600000000001,4428
a69d06,N525RP  ,EYKA,EVRA,109.5393089420623,2582.7877067082673,6865.620000000001,327.66,1924
a95ffb,N703CX  ,EIDW,LJLJ,171.17138033829494,5504.194399092961,13784.58,144.78,5300
a6a977,N5283R  ,,,46.891932182211036,684.3173269943309,975.36,297.18,6588800
aa9ec5,N7835U  ,,,40.12618345879846,603.7658363997118,944.8800000000001,312.42,6586444
a009c4,N101PV  ,,,118.45199666313805,1245.7900699300685,2385.06,350.52000000000004,220934
ace31a,N9298S  ,,,37.330017154408125,458.4896410854226,3703.32,182.88,5647239
a713e9,MWT55   ,,,216.35481557290132,14047.886034482723,14188.440000000002,13616.94,152424
a19691,RPA5697 ,,,153.9728908342453,2770.110436893205,9601.2,106.68,6180
ac3082,N885BA  ,,,74.8602711200934,1633.494306190494,2827.0200000000004,327.65999999999997,1133580
a7a60e,JIA5187 ,,,233.96779802191628,8825.009586776878,9006.840000000002,8648.7,1815
acdd38,N928PS  ,,,221.4080904191919,12514.73080428046,12999.720000000001,9974.580000000002,736346
a32b44,VJA303  ,,,200.80202533218934,13597.245720250303,13609.320000000002,13578.840000000002,103943
a58fef,N458BB  ,,,75.94322451269062,1156.5284437085866,1333.5,213.36,386169
a8fa21,N678HB  ,,,195.06872249272567,14192.31314917126,14234.16,3253.7400000000002,48978
a2b206,N273EA  ,,,73.3200087377979,1089.4545588235326,1844.0400000000002,365.76,420825
ad46a7,N95454  ,,,39.934362653935096,1143.0368497409174,1699.26,83.82000000000001,155064
ab44c5,N825PT  ,,,56.081955756357175,691.1709597523269,723.9000000000001,632.46,86416
a5a84e,N46385  ,,,50.05245823520894,634.6647955389903,944.8800000000001,350.52,632688
a59922,N46VE   ,,,242.7279563329425,13572.663313556013,34373.82,8534.400000000001,1064826
ac1e2d,DAL741  ,,,110.36910890605571,2570.335300101733,5067.3,274.32,11284
a249d0,N2468Y  ,,,60.74490710110375,1612.5204344042613,1623.0600000000002,1600.2,2147766
a7dec2,JIA5474 ,,,85.85224540232477,1157.4378947368411,1173.48,1150.62,1083
a292aa,NIT265  ,,,58.69047627150233,1070.498440483835,1341.12,464.82,373898
a66174,JIA5359 ,,,312.49349949390074,10336.941804255359,24993.600000000002,10279.38,9408
abcc8f,N86AS   ,,,75.64041833190988,2462.582294117641,4145.280000000001,624.84,91935
aada4d,JRE799  ,,,243.14450523403752,10182.659836956589,14142.72,5410.200000000001,570710
